answer,rt,expName,participant,contrast,language,item,experimentType,word,contrast_location,moras,prof
1,6.781,abx,l2_19,a,l2,6,online,kaERU,2,3,NO
1,6.438,abx,l2_19,v,l2,7,online,rubi,2,2,NO
0,6.696,abx,l2_19,s,l2,8,online,kakkou,1,4,NO
1,6.79,abx,l2_19,s,l2,9,online,gaki,1,2,NO
1,6.413,abx,l2_19,s,l2,10,online,garasu,1,3,NO
1,7.612,abx,l2_19,v,l2,11,online,seito,1,3,NO
1,6.597,abx,l2_19,v,l2,12,online,biru,1,2,NO
1,6.842,abx,l2_19,a,l2,13,online,iSHI,2,2,NO
1,7.816,abx,l2_19,v,l2,14,online,sayu,2,2,NO
1,6.732,abx,l2_19,a,l2,15,online,HAshi,1,2,NO
1,7.248,abx,l2_19,a,l2,16,online,kaMI,2,2,NO
1,6.841,abx,l2_19,a,l2,17,online,iCHI,2,2,NO
1,6.548,abx,l2_19,v,l2,18,online,rikaa,2,3,NO
1,6.152,abx,l2_19,a,l2,19,online,KAmi,2,2,NO
1,6.759,abx,l2_19,v,l2,20,online,kaado,1,3,NO
1,6.186,abx,l2_19,a,l2,21,online,aME,2,2,NO
1,6.741,abx,l2_19,s,l2,22,online,gantan,1,4,NO
1,7.282,abx,l2_19,a,l2,23,online,saKE,2,2,NO
0,7.733,abx,l2_19,a,l2,24,online,haSHI,2,2,NO
1,6.636,abx,l2_19,s,l2,25,online,ginkou,1,4,NO
1,7.001,abx,l2_19,a,l2,26,online,iCHI,2,2,NO
1,6.034,abx,l2_19,a,l2,27,online,aME,2,2,NO
1,6.401,abx,l2_19,a,l2,28,online,saKE,2,2,NO
1,6.601,abx,l2_19,s,l2,29,online,kamu,1,2,NO
1,6.685,abx,l2_19,s,l2,30,online,kaado,1,3,NO
0,7.807,abx,l2_19,s,l2,31,online,gaado,1,3,NO
1,7.793,abx,l2_19,v,l2,32,online,yuuri,1,3,NO
1,5.9,abx,l2_19,v,l2,33,online,yuri,1,2,NO
1,6.801,abx,l2_19,a,l2,34,online,kuRASU,2,3,NO
1,7.25,abx,l2_19,s,l2,35,online,kenkou,1,3,NO
1,6.413,abx,l2_19,v,l2,36,online,biiru,1,3,NO
1,6.837,abx,l2_19,a,l2,37,online,kaERU,2,3,NO
1,6.682,abx,l2_19,s,l2,38,online,kaikoku,1,4,NO
1,6.223,abx,l2_19,v,l2,39,online,rika,2,2,NO
1,6.81,abx,l2_19,s,l2,40,online,genkou,1,4,NO
1,6.485,abx,l2_19,s,l2,41,online,kaki,1,2,NO
0,7.276,abx,l2_19,s,l2,42,online,gaado,1,3,NO
1,6.798,abx,l2_19,a,l2,43,online,Oku,1,2,NO
1,6.758,abx,l2_19,s,l2,44,online,garasu,1,3,NO
1,7.129,abx,l2_19,s,l2,45,online,gaikoku,1,4,NO
1,6.431,abx,l2_19,s,l2,46,online,gaikoku,1,4,NO
1,7.071,abx,l2_19,s,l2,47,online,ginkou,1,4,NO
1,6.423,abx,l2_19,v,l2,48,online,biiru,1,3,NO
1,6.676,abx,l2_19,v,l2,49,online,seito,1,3,NO
1,6.936,abx,l2_19,a,l2,50,online,KUrasu,1,3,NO
1,8.238,abx,l2_19,s,l2,51,online,gamu,1,2,NO
1,6.4,abx,l2_19,v,l2,52,online,yuuri,1,3,NO
1,7.486,abx,l2_19,a,l2,53,online,Ame,1,2,NO
0,8.607,abx,l2_19,v,l2,54,online,yuri,1,2,NO
1,7.337,abx,l2_19,s,l2,55,online,kinkou,1,4,NO
1,5.915,abx,l2_19,a,l2,56,online,niHON,2,3,NO
1,6.526,abx,l2_19,a,l2,57,online,SAke,1,2,NO
0,8.69,abx,l2_19,s,l2,58,online,gantan,1,4,NO
1,6.957,abx,l2_19,a,l2,59,online,oKU,2,2,NO
1,6.23,abx,l2_19,a,l2,60,online,NIhon,1,3,NO
1,6.712,abx,l2_19,v,l2,61,online,sayuu,1,3,NO
1,6.872,abx,l2_19,a,l2,62,online,Ichi,1,2,NO
1,6.331,abx,l2_19,v,l2,63,online,ise,2,2,NO
1,7.24,abx,l2_19,s,l2,64,online,gakkou,1,4,NO
1,6.774,abx,l2_19,s,l2,65,online,gamu,1,2,NO
1,7.275,abx,l2_19,v,l2,66,online,seto,1,2,NO
1,7.83,abx,l2_19,v,l2,67,online,rubii,2,3,NO
1,6.301,abx,l2_19,a,l2,68,online,KAeru,1,3,NO
1,8.478,abx,l2_19,s,l2,69,online,kantan,1,4,NO
1,6.845,abx,l2_19,v,l2,70,online,kato,2,2,NO
1,6.214,abx,l2_19,s,l2,71,online,kamu,1,2,NO
1,6.748,abx,l2_19,a,l2,72,online,kuRASU,2,3,NO
1,6.774,abx,l2_19,s,l2,73,online,genkou,1,4,NO
1,6.863,abx,l2_19,a,l2,74,online,KUrasu,1,3,NO
1,6.5,abx,l2_19,v,l2,75,online,ise,2,2,NO
1,6.673,abx,l2_19,a,l2,76,online,NIhon,1,3,NO
1,11.278,abx,l2_19,s,l2,77,online,kankoku,1,4,NO
1,6.636,abx,l2_19,a,l2,78,online,kaMI,2,2,NO
0,6.107,abx,l2_19,s,l2,79,online,kaki,1,2,NO
1,6.591,abx,l2_19,v,l2,80,online,tousho,1,3,NO
1,6.5,abx,l2_19,v,l2,81,online,tosho,1,2,NO
1,7.371,abx,l2_19,a,l2,82,online,KAmi,1,2,NO
1,6.395,abx,l2_19,v,l2,83,online,seto,1,2,NO
1,6.978,abx,l2_19,s,l2,84,online,karasu,1,3,NO
1,5.842,abx,l2_19,v,l2,85,online,katou,2,3,NO
1,7.001,abx,l2_19,a,l2,86,online,HAshi,2,2,NO
1,6.623,abx,l2_19,v,l2,87,online,rika,2,2,NO
1,6.843,abx,l2_19,v,l2,88,online,rubii,2,3,NO
1,6.08,abx,l2_19,a,l2,89,online,Ishi,1,2,NO
1,6.906,abx,l2_19,v,l2,90,online,kado,1,2,NO
1,7.682,abx,l2_19,s,l2,91,online,kangoku,1,4,NO
1,6.801,abx,l2_19,s,l2,92,online,kakkou,1,4,NO
1,6.5,abx,l2_19,v,l2,93,online,rikaa,2,3,NO
1,7.148,abx,l2_19,s,l2,94,online,kankoku,1,4,NO
1,8.457,abx,l2_19,v,l2,95,online,sayuu,2,3,NO
1,6.179,abx,l2_19,a,l2,96,online,iSHI,2,2,NO
1,6.7,abx,l2_19,v,l2,97,online,isei,2,3,NO
1,7.077,abx,l2_19,a,l2,98,online,Ishi,1,2,NO
1,6.449,abx,l2_19,a,l2,99,online,SAke,1,2,NO
0,7.957,abx,l2_19,a,l2,100,online,Ame,2,2,NO
1,7.021,abx,l2_19,s,l2,101,online,kantan,1,4,NO
1,6.575,abx,l2_19,a,l2,102,online,KAeru,1,3,NO
0,7.292,abx,l2_19,v,l2,103,online,tousho,1,3,NO
1,7.172,abx,l2_19,s,l2,104,online,kaikoku,1,4,NO
1,6.161,abx,l2_19,a,l2,105,online,Ichi,1,2,NO
1,7.178,abx,l2_19,v,l2,106,online,isei,2,3,NO
1,6.926,abx,l2_19,a,l2,107,online,Oku,1,2,NO
1,6.691,abx,l2_19,v,l2,108,online,sayu,2,2,NO
1,6.532,abx,l2_19,v,l2,109,online,biru,1,2,NO
1,6.386,abx,l2_19,v,l2,110,online,tosho,1,3,NO
1,6.401,abx,l2_19,s,l2,111,online,gakkou,1,4,NO
1,6.843,abx,l2_19,s,l2,112,online,karasu,1,3,NO
1,7.049,abx,l2_19,a,l2,113,online,niHON,2,3,NO
1,6.292,abx,l2_19,v,l2,114,online,kaado,1,3,NO
1,6.44,abx,l2_19,s,l2,115,online,kaado,1,3,NO
1,7.24,abx,l2_19,s,l2,116,online,kinkou,1,4,NO
1,6.463,abx,l2_19,s,l2,117,online,kangoku,1,4,NO
1,6.212,abx,l2_19,a,l2,118,online,haSHI,2,2,NO
1,6.543,abx,l2_19,v,l2,119,online,katou,2,3,NO
1,6.621,abx,l2_19,v,l2,120,online,kado,1,2,NO
1,10.095,abx,l2_20,s,l2,1,online,gaki,1,2,N2
1,7.272,abx,l2_20,a,l2,2,online,oKU,2,2,N2
1,7.201,abx,l2_20,v,l2,3,online,rubi,2,2,N2
1,3.755,abx,l2_20,s,l2,4,online,kenkou,1,3,N2
1,3.356,abx,l2_20,v,l2,5,online,kato,1,2,N2
1,7.241,abx,l2_20,a,l2,6,online,kaERU,2,3,N2
1,7.521,abx,l2_20,v,l2,7,online,rubi,2,2,N2
1,7.217,abx,l2_20,s,l2,8,online,kakkou,1,4,N2
0,7.787,abx,l2_20,s,l2,9,online,gaki,1,2,N2
0,6.433,abx,l2_20,s,l2,10,online,garasu,1,3,N2
0,5.9,abx,l2_20,v,l2,11,online,seito,1,3,N2
1,7.8,abx,l2_20,v,l2,12,online,biru,1,2,N2
1,7.687,abx,l2_20,a,l2,13,online,iSHI,2,2,N2
0,0.096,abx,l2_20,v,l2,14,online,sayu,2,2,N2
1,9.082,abx,l2_20,a,l2,15,online,HAshi,1,2,N2
1,7.357,abx,l2_20,a,l2,16,online,kaMI,2,2,N2
1,9.404,abx,l2_20,a,l2,17,online,iCHI,2,2,N2
1,7.235,abx,l2_20,v,l2,18,online,rikaa,2,3,N2
1,6.533,abx,l2_20,a,l2,19,online,KAmi,2,2,N2
0,7.594,abx,l2_20,v,l2,20,online,kaado,1,3,N2
1,0.134,abx,l2_20,a,l2,21,online,aME,2,2,N2
0,8.301,abx,l2_20,s,l2,22,online,gantan,1,4,N2
0,7.435,abx,l2_20,a,l2,23,online,saKE,2,2,N2
1,7.565,abx,l2_20,a,l2,24,online,haSHI,2,2,N2
1,7.399,abx,l2_20,s,l2,25,online,ginkou,1,4,N2
0,6.584,abx,l2_20,a,l2,26,online,iCHI,2,2,N2
1,8.357,abx,l2_20,a,l2,27,online,aME,2,2,N2
1,5.937,abx,l2_20,a,l2,28,online,saKE,2,2,N2
1,7.05,abx,l2_20,s,l2,29,online,kamu,1,2,N2
1,7,abx,l2_20,s,l2,30,online,kaado,1,3,N2
1,0.627,abx,l2_20,s,l2,31,online,gaado,1,3,N2
1,0.058,abx,l2_20,v,l2,32,online,yuuri,1,3,N2
1,6.642,abx,l2_20,v,l2,33,online,yuri,1,2,N2
0,2.552,abx,l2_20,a,l2,34,online,kuRASU,2,3,N2
1,8.564,abx,l2_20,s,l2,35,online,kenkou,1,3,N2
0,8.418,abx,l2_20,v,l2,36,online,biiru,1,3,N2
1,6.529,abx,l2_20,a,l2,37,online,kaERU,2,3,N2
0,6.849,abx,l2_20,s,l2,38,online,kaikoku,1,4,N2
0,12,abx,l2_20,v,l2,39,online,rika,2,2,N2
1,8.234,abx,l2_20,s,l2,40,online,genkou,1,4,N2
0,7.662,abx,l2_20,s,l2,41,online,kaki,1,2,N2
1,9.4,abx,l2_20,s,l2,42,online,gaado,1,3,N2
0,6.261,abx,l2_20,a,l2,43,online,Oku,1,2,N2
1,7.24,abx,l2_20,s,l2,44,online,garasu,1,3,N2
1,6.726,abx,l2_20,s,l2,45,online,gaikoku,1,4,N2
1,7.245,abx,l2_20,s,l2,46,online,gaikoku,1,4,N2
0,6.622,abx,l2_20,s,l2,47,online,ginkou,1,4,N2
1,8.501,abx,l2_20,v,l2,48,online,biiru,1,3,N2
1,7.6,abx,l2_20,v,l2,49,online,seito,1,3,N2
1,6.701,abx,l2_20,a,l2,50,online,KUrasu,1,3,N2
1,7.32,abx,l2_20,s,l2,51,online,gamu,1,2,N2
1,6.429,abx,l2_20,v,l2,52,online,yuuri,1,3,N2
0,6.849,abx,l2_20,a,l2,53,online,Ame,1,2,N2
1,7.787,abx,l2_20,v,l2,54,online,yuri,1,2,N2
1,7.736,abx,l2_20,s,l2,55,online,kinkou,1,4,N2
1,6.018,abx,l2_20,a,l2,56,online,niHON,2,3,N2
0,6.454,abx,l2_20,a,l2,57,online,SAke,1,2,N2
0,0.177,abx,l2_20,s,l2,58,online,gantan,1,4,N2
1,7.128,abx,l2_20,a,l2,59,online,oKU,2,2,N2
1,6.22,abx,l2_20,a,l2,60,online,NIhon,1,3,N2
0,9.693,abx,l2_20,v,l2,61,online,sayuu,1,3,N2
0,7.671,abx,l2_20,a,l2,62,online,Ichi,1,2,N2
1,6.226,abx,l2_20,v,l2,63,online,ise,2,2,N2
0,6.993,abx,l2_20,s,l2,64,online,gakkou,1,4,N2
1,7.897,abx,l2_20,s,l2,65,online,gamu,1,2,N2
1,0.024,abx,l2_20,v,l2,66,online,seto,1,2,N2
1,3.484,abx,l2_20,v,l2,67,online,rubii,2,3,N2
1,7.253,abx,l2_20,a,l2,68,online,KAeru,1,3,N2
0,7.301,abx,l2_20,s,l2,69,online,kantan,1,4,N2
0,7.3,abx,l2_20,v,l2,70,online,kato,2,2,N2
0,6.774,abx,l2_20,s,l2,71,online,kamu,1,2,N2
1,10.76,abx,l2_20,a,l2,72,online,kuRASU,2,3,N2
1,7.761,abx,l2_20,s,l2,73,online,genkou,1,4,N2
1,6.441,abx,l2_20,a,l2,74,online,KUrasu,1,3,N2
1,7.282,abx,l2_20,v,l2,75,online,ise,2,2,N2
1,10.471,abx,l2_20,a,l2,76,online,NIhon,1,3,N2
0,7.571,abx,l2_20,s,l2,77,online,kankoku,1,4,N2
1,6.468,abx,l2_20,a,l2,78,online,kaMI,2,2,N2
1,7.741,abx,l2_20,s,l2,79,online,kaki,1,2,N2
1,6.466,abx,l2_20,v,l2,80,online,tousho,1,3,N2
0,6.267,abx,l2_20,v,l2,81,online,tosho,1,2,N2
1,6.801,abx,l2_20,a,l2,82,online,KAmi,1,2,N2
1,6.59,abx,l2_20,v,l2,83,online,seto,1,2,N2
1,7.372,abx,l2_20,s,l2,84,online,karasu,1,3,N2
0,7.068,abx,l2_20,v,l2,85,online,katou,2,3,N2
1,7.498,abx,l2_20,a,l2,86,online,HAshi,2,2,N2
1,7.044,abx,l2_20,v,l2,87,online,rika,2,2,N2
0,6.755,abx,l2_20,v,l2,88,online,rubii,2,3,N2
1,7.036,abx,l2_20,a,l2,89,online,Ishi,1,2,N2
0,6.953,abx,l2_20,v,l2,90,online,kado,1,2,N2
0,8.083,abx,l2_20,s,l2,91,online,kangoku,1,4,N2
0,6.064,abx,l2_20,s,l2,92,online,kakkou,1,4,N2
1,8.633,abx,l2_20,v,l2,93,online,rikaa,2,3,N2
0,16.027,abx,l2_20,s,l2,94,online,kankoku,1,4,N2
1,7.401,abx,l2_20,v,l2,95,online,sayuu,2,3,N2
1,7.244,abx,l2_20,a,l2,96,online,iSHI,2,2,N2
1,6.731,abx,l2_20,v,l2,97,online,isei,2,3,N2
1,7.506,abx,l2_20,a,l2,98,online,Ishi,1,2,N2
1,7.35,abx,l2_20,a,l2,99,online,SAke,1,2,N2
1,4.017,abx,l2_20,a,l2,100,online,Ame,2,2,N2
1,6.298,abx,l2_20,s,l2,101,online,kantan,1,4,N2
1,7.339,abx,l2_20,a,l2,102,online,KAeru,1,3,N2
0,6.378,abx,l2_20,v,l2,103,online,tousho,1,3,N2
1,6.8,abx,l2_20,s,l2,104,online,kaikoku,1,4,N2
1,7,abx,l2_20,a,l2,105,online,Ichi,1,2,N2
0,7.643,abx,l2_20,v,l2,106,online,isei,2,3,N2
1,0.04,abx,l2_20,a,l2,107,online,Oku,1,2,N2
1,7.849,abx,l2_20,v,l2,108,online,sayu,2,2,N2
1,7.689,abx,l2_20,v,l2,109,online,biru,1,2,N2
1,7.2,abx,l2_20,v,l2,110,online,tosho,1,3,N2
1,8.057,abx,l2_20,s,l2,111,online,gakkou,1,4,N2
1,6.944,abx,l2_20,s,l2,112,online,karasu,1,3,N2
0,7.172,abx,l2_20,a,l2,113,online,niHON,2,3,N2
0,6.773,abx,l2_20,v,l2,114,online,kaado,1,3,N2
1,7.249,abx,l2_20,s,l2,115,online,kaado,1,3,N2
1,7.2,abx,l2_20,s,l2,116,online,kinkou,1,4,N2
1,6.562,abx,l2_20,s,l2,117,online,kangoku,1,4,N2
1,8.399,abx,l2_20,a,l2,118,online,haSHI,2,2,N2
1,0.224,abx,l2_20,v,l2,119,online,katou,2,3,N2
1,7.528,abx,l2_20,v,l2,120,online,kado,1,2,N2
1,7.862,abx,l2_21,s,l2,1,online,gaki,1,2,N3
1,5.641,abx,l2_21,a,l2,2,online,oKU,2,2,N3
1,6.125,abx,l2_21,v,l2,3,online,rubi,2,2,N3
1,6.162,abx,l2_21,s,l2,4,online,kenkou,1,3,N3
1,5.9,abx,l2_21,v,l2,5,online,kato,1,2,N3
1,6.355,abx,l2_21,a,l2,6,online,kaERU,2,3,N3
1,5.992,abx,l2_21,v,l2,7,online,rubi,2,2,N3
1,6.129,abx,l2_21,s,l2,8,online,kakkou,1,4,N3
1,5.891,abx,l2_21,s,l2,9,online,gaki,1,2,N3
1,5.998,abx,l2_21,s,l2,10,online,garasu,1,3,N3
1,5.726,abx,l2_21,v,l2,11,online,seito,1,3,N3
1,6.488,abx,l2_21,v,l2,12,online,biru,1,2,N3
1,6.863,abx,l2_21,a,l2,13,online,iSHI,2,2,N3
1,5.776,abx,l2_21,v,l2,14,online,sayu,2,2,N3
1,5.957,abx,l2_21,a,l2,15,online,HAshi,1,2,N3
1,5.974,abx,l2_21,a,l2,16,online,kaMI,2,2,N3
1,5.993,abx,l2_21,a,l2,17,online,iCHI,2,2,N3
1,5.999,abx,l2_21,v,l2,18,online,rikaa,2,3,N3
1,5.93,abx,l2_21,a,l2,19,online,KAmi,2,2,N3
1,5.56,abx,l2_21,v,l2,20,online,kaado,1,3,N3
1,5.631,abx,l2_21,a,l2,21,online,aME,2,2,N3
1,6.68,abx,l2_21,s,l2,22,online,gantan,1,4,N3
1,6.171,abx,l2_21,a,l2,23,online,saKE,2,2,N3
1,5.573,abx,l2_21,a,l2,24,online,haSHI,2,2,N3
1,6.036,abx,l2_21,s,l2,25,online,ginkou,1,4,N3
1,6.399,abx,l2_21,a,l2,26,online,iCHI,2,2,N3
1,5.401,abx,l2_21,a,l2,27,online,aME,2,2,N3
1,5.986,abx,l2_21,a,l2,28,online,saKE,2,2,N3
1,6.387,abx,l2_21,s,l2,29,online,kamu,1,2,N3
1,6.117,abx,l2_21,s,l2,30,online,kaado,1,3,N3
1,5.948,abx,l2_21,s,l2,31,online,gaado,1,3,N3
1,7,abx,l2_21,v,l2,32,online,yuuri,1,3,N3
1,5.53,abx,l2_21,v,l2,33,online,yuri,1,2,N3
1,6.663,abx,l2_21,a,l2,34,online,kuRASU,2,3,N3
1,5.99,abx,l2_21,s,l2,35,online,kenkou,1,3,N3
1,7.942,abx,l2_21,v,l2,36,online,biiru,1,3,N3
1,5.975,abx,l2_21,a,l2,37,online,kaERU,2,3,N3
1,7.342,abx,l2_21,s,l2,38,online,kaikoku,1,4,N3
1,5.832,abx,l2_21,v,l2,39,online,rika,2,2,N3
1,5.848,abx,l2_21,s,l2,40,online,genkou,1,4,N3
1,5.69,abx,l2_21,s,l2,41,online,kaki,1,2,N3
1,6.437,abx,l2_21,s,l2,42,online,gaado,1,3,N3
1,6.081,abx,l2_21,a,l2,43,online,Oku,1,2,N3
1,6.427,abx,l2_21,s,l2,44,online,garasu,1,3,N3
1,6.35,abx,l2_21,s,l2,45,online,gaikoku,1,4,N3
1,5.653,abx,l2_21,s,l2,46,online,gaikoku,1,4,N3
1,5.979,abx,l2_21,s,l2,47,online,ginkou,1,4,N3
1,5.892,abx,l2_21,v,l2,48,online,biiru,1,3,N3
1,6.27,abx,l2_21,v,l2,49,online,seito,1,3,N3
1,6.358,abx,l2_21,a,l2,50,online,KUrasu,1,3,N3
1,6.13,abx,l2_21,s,l2,51,online,gamu,1,2,N3
1,5.666,abx,l2_21,v,l2,52,online,yuuri,1,3,N3
1,6.918,abx,l2_21,a,l2,53,online,Ame,1,2,N3
1,6.133,abx,l2_21,v,l2,54,online,yuri,1,2,N3
1,6.172,abx,l2_21,s,l2,55,online,kinkou,1,4,N3
1,5.685,abx,l2_21,a,l2,56,online,niHON,2,3,N3
1,5.598,abx,l2_21,a,l2,57,online,SAke,1,2,N3
1,5.9,abx,l2_21,s,l2,58,online,gantan,1,4,N3
1,6.526,abx,l2_21,a,l2,59,online,oKU,2,2,N3
1,6.838,abx,l2_21,a,l2,60,online,NIhon,1,3,N3
1,6.722,abx,l2_21,v,l2,61,online,sayuu,1,3,N3
1,6.441,abx,l2_21,a,l2,62,online,Ichi,1,2,N3
1,5.6,abx,l2_21,v,l2,63,online,ise,2,2,N3
1,6.401,abx,l2_21,s,l2,64,online,gakkou,1,4,N3
1,6.033,abx,l2_21,s,l2,65,online,gamu,1,2,N3
1,5.979,abx,l2_21,v,l2,66,online,seto,1,2,N3
1,5.596,abx,l2_21,v,l2,67,online,rubii,2,3,N3
1,6.385,abx,l2_21,a,l2,68,online,KAeru,1,3,N3
1,6.128,abx,l2_21,s,l2,69,online,kantan,1,4,N3
1,6.288,abx,l2_21,v,l2,70,online,kato,2,2,N3
1,5.902,abx,l2_21,s,l2,71,online,kamu,1,2,N3
1,6.229,abx,l2_21,a,l2,72,online,kuRASU,2,3,N3
1,5.701,abx,l2_21,s,l2,73,online,genkou,1,4,N3
1,5.657,abx,l2_21,a,l2,74,online,KUrasu,1,3,N3
1,6.839,abx,l2_21,v,l2,75,online,ise,2,2,N3
1,5.595,abx,l2_21,a,l2,76,online,NIhon,1,3,N3
1,6.192,abx,l2_21,s,l2,77,online,kankoku,1,4,N3
1,5.617,abx,l2_21,a,l2,78,online,kaMI,2,2,N3
1,5.722,abx,l2_21,s,l2,79,online,kaki,1,2,N3
1,5.935,abx,l2_21,v,l2,80,online,tousho,1,3,N3
1,5.957,abx,l2_21,v,l2,81,online,tosho,1,2,N3
1,6.693,abx,l2_21,a,l2,82,online,KAmi,1,2,N3
1,5.952,abx,l2_21,v,l2,83,online,seto,1,2,N3
1,6.188,abx,l2_21,s,l2,84,online,karasu,1,3,N3
1,6.067,abx,l2_21,v,l2,85,online,katou,2,3,N3
1,6.55,abx,l2_21,a,l2,86,online,HAshi,2,2,N3
1,6.092,abx,l2_21,v,l2,87,online,rika,2,2,N3
1,6.258,abx,l2_21,v,l2,88,online,rubii,2,3,N3
1,5.854,abx,l2_21,a,l2,89,online,Ishi,1,2,N3
1,6.399,abx,l2_21,v,l2,90,online,kado,1,2,N3
1,6.031,abx,l2_21,s,l2,91,online,kangoku,1,4,N3
1,6.276,abx,l2_21,s,l2,92,online,kakkou,1,4,N3
1,5.66,abx,l2_21,v,l2,93,online,rikaa,2,3,N3
1,5.666,abx,l2_21,s,l2,94,online,kankoku,1,4,N3
1,6.358,abx,l2_21,v,l2,95,online,sayuu,2,3,N3
1,5.718,abx,l2_21,a,l2,96,online,iSHI,2,2,N3
1,5.836,abx,l2_21,v,l2,97,online,isei,2,3,N3
1,5.7,abx,l2_21,a,l2,98,online,Ishi,1,2,N3
1,6.241,abx,l2_21,a,l2,99,online,SAke,1,2,N3
1,5.74,abx,l2_21,a,l2,100,online,Ame,2,2,N3
1,6.084,abx,l2_21,s,l2,101,online,kantan,1,4,N3
1,6.155,abx,l2_21,a,l2,102,online,KAeru,1,3,N3
0,7.684,abx,l2_21,v,l2,103,online,tousho,1,3,N3
1,5.776,abx,l2_21,s,l2,104,online,kaikoku,1,4,N3
1,5.927,abx,l2_21,a,l2,105,online,Ichi,1,2,N3
1,6.8,abx,l2_21,v,l2,106,online,isei,2,3,N3
1,6.254,abx,l2_21,a,l2,107,online,Oku,1,2,N3
1,6.157,abx,l2_21,v,l2,108,online,sayu,2,2,N3
1,5.9,abx,l2_21,v,l2,109,online,biru,1,2,N3
1,6,abx,l2_21,v,l2,110,online,tosho,1,3,N3
1,6.365,abx,l2_21,s,l2,111,online,gakkou,1,4,N3
0,7.332,abx,l2_21,s,l2,112,online,karasu,1,3,N3
1,6.628,abx,l2_21,a,l2,113,online,niHON,2,3,N3
0,5.995,abx,l2_21,v,l2,114,online,kaado,1,3,N3
1,6.533,abx,l2_21,s,l2,115,online,kaado,1,3,N3
1,5.924,abx,l2_21,s,l2,116,online,kinkou,1,4,N3
1,5.723,abx,l2_21,s,l2,117,online,kangoku,1,4,N3
1,6.53,abx,l2_21,a,l2,118,online,haSHI,2,2,N3
1,6.044,abx,l2_21,v,l2,119,online,katou,2,3,N3
1,6.347,abx,l2_21,v,l2,120,online,kado,1,2,N3
1,6.759,abx,l2_22,s,l2,1,online,gaki,1,2,N2
1,5.807,abx,l2_22,a,l2,2,online,oKU,2,2,N2
1,5.917,abx,l2_22,v,l2,3,online,rubi,2,2,N2
1,6.08,abx,l2_22,s,l2,4,online,kenkou,1,3,N2
1,6.139,abx,l2_22,v,l2,5,online,kato,1,2,N2
1,6.151,abx,l2_22,a,l2,6,online,kaERU,2,3,N2
1,6.444,abx,l2_22,v,l2,7,online,rubi,2,2,N2
1,6.44,abx,l2_22,s,l2,8,online,kakkou,1,4,N2
1,6.289,abx,l2_22,s,l2,9,online,gaki,1,2,N2
1,6.46,abx,l2_22,s,l2,10,online,garasu,1,3,N2
1,6.126,abx,l2_22,v,l2,11,online,seito,1,3,N2
1,6.515,abx,l2_22,v,l2,12,online,biru,1,2,N2
1,6.824,abx,l2_22,a,l2,13,online,iSHI,2,2,N2
1,5.667,abx,l2_22,v,l2,14,online,sayu,2,2,N2
1,6.368,abx,l2_22,a,l2,15,online,HAshi,1,2,N2
1,6.128,abx,l2_22,a,l2,16,online,kaMI,2,2,N2
1,6.238,abx,l2_22,a,l2,17,online,iCHI,2,2,N2
1,5.985,abx,l2_22,v,l2,18,online,rikaa,2,3,N2
1,6.009,abx,l2_22,a,l2,19,online,KAmi,2,2,N2
1,5.751,abx,l2_22,v,l2,20,online,kaado,1,3,N2
1,6.741,abx,l2_22,a,l2,21,online,aME,2,2,N2
1,6.263,abx,l2_22,s,l2,22,online,gantan,1,4,N2
1,6.443,abx,l2_22,a,l2,23,online,saKE,2,2,N2
1,6.036,abx,l2_22,a,l2,24,online,haSHI,2,2,N2
1,7.112,abx,l2_22,s,l2,25,online,ginkou,1,4,N2
1,6.048,abx,l2_22,a,l2,26,online,iCHI,2,2,N2
1,5.917,abx,l2_22,a,l2,27,online,aME,2,2,N2
1,5.882,abx,l2_22,a,l2,28,online,saKE,2,2,N2
1,7.227,abx,l2_22,s,l2,29,online,kamu,1,2,N2
1,6.408,abx,l2_22,s,l2,30,online,kaado,1,3,N2
1,5.981,abx,l2_22,s,l2,31,online,gaado,1,3,N2
0,5.881,abx,l2_22,v,l2,32,online,yuuri,1,3,N2
1,5.54,abx,l2_22,v,l2,33,online,yuri,1,2,N2
1,6.291,abx,l2_22,a,l2,34,online,kuRASU,2,3,N2
1,6.16,abx,l2_22,s,l2,35,online,kenkou,1,3,N2
1,6.148,abx,l2_22,v,l2,36,online,biiru,1,3,N2
1,6.169,abx,l2_22,a,l2,37,online,kaERU,2,3,N2
1,6.34,abx,l2_22,s,l2,38,online,kaikoku,1,4,N2
1,5.906,abx,l2_22,v,l2,39,online,rika,2,2,N2
1,5.787,abx,l2_22,s,l2,40,online,genkou,1,4,N2
1,6.544,abx,l2_22,s,l2,41,online,kaki,1,2,N2
1,7.057,abx,l2_22,s,l2,42,online,gaado,1,3,N2
1,6.129,abx,l2_22,a,l2,43,online,Oku,1,2,N2
1,5.971,abx,l2_22,s,l2,44,online,garasu,1,3,N2
1,6.213,abx,l2_22,s,l2,45,online,gaikoku,1,4,N2
1,7.347,abx,l2_22,s,l2,46,online,gaikoku,1,4,N2
1,7.061,abx,l2_22,s,l2,47,online,ginkou,1,4,N2
1,5.9,abx,l2_22,v,l2,48,online,biiru,1,3,N2
1,6.276,abx,l2_22,v,l2,49,online,seito,1,3,N2
1,6.531,abx,l2_22,a,l2,50,online,KUrasu,1,3,N2
1,7.572,abx,l2_22,s,l2,51,online,gamu,1,2,N2
