data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,5,1.9770,2.2442,9.432648013760078,137.96332120895386,0.5,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,6,1.8735,2.2492,9.480323725066935,141.45758199691772,0.125,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,7,1.8183,2.2956,9.929913597746928,139.5011134147644,0.03125,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,8,1.7927,2.2888,9.86307606201261,140.31111335754395,0.0078125,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,9,1.7815,2.2750,9.72785499963155,140.41024112701416,0.001953125,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,10,1.7780,2.2708,9.686797481914203,139.83990383148193,0.00048828125,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,11,1.7771,2.2698,9.677282347742521,139.8594524860382,0.0001220703125,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,12,1.7769,2.2695,9.674726259126661,142.50138759613037,3.0517578125e-05,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,13,1.7769,2.2694,9.673845164876118,139.65840125083923,7.62939453125e-06,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,14,1.7768,2.2694,9.67347383767153,141.7455596923828,1.9073486328125e-06,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,15,1.7768,2.2694,9.673333152205435,141.07279920578003,4.76837158203125e-07,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,16,1.7768,2.2694,9.673323927000453,140.58706831932068,1.1920928955078125e-07,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,17,1.7768,2.2694,9.673326233300873,144.00404977798462,2.9802322387695312e-08,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,18,1.7768,2.2694,9.673323927000453,146.11347126960754,7.450580596923828e-09,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,19,1.7768,2.2694,9.673323927000453,141.01309156417847,7.450580596923828e-09,3-0
